"X1","X2","X3","X4","X5","X6","X7","Y"
0.720903896261007,0.615216108504683,0.98937820433639,0.214679518481717,0.222267571603879,0.917248748242855,0.764708545058966,44.836547775431
0.875773193081841,0.356072042370215,0.770103399176151,0.289319379255176,0.779996244003996,0.0531477243639529,0.182393316645175,62.1001137452887
0.760982328327373,0.465451851254329,0.978354729013517,0.136962549993768,0.836258413037285,0.905037926975638,0.852514074416831,48.6293702701197
0.886124566197395,0.298942817375064,0.854093376547098,0.316825972404331,0.56033077952452,0.871236738050357,0.925343679729849,51.4328698680302
0.456480960128829,0.0712751869577914,0.47692269156687,0.678567707538605,0.879768965533003,0.402900777058676,0.736207851674408,56.2365934417413
0.166371785104275,0.72244741441682,0.822637402452528,0.0740445486735553,0.230751287890598,0.800767513224855,0.317412519594654,38.1758357615141
0.325095386710018,0.139364391332492,0.67078917985782,0.506688143126667,0.915382553357631,0.664485962595791,0.321741099935025,49.8816702614132
0.509224335663021,0.779821437317878,0.851137336576357,0.607854333939031,0.92882856563665,0.0691375120077282,0.785956645384431,53.6763926564105
0.727705253753811,0.854912402806804,0.0962308649905026,0.762298469198868,0.885461209109053,0.570851013530046,0.309015444479883,44.9438202617917
0.989736937917769,0.344443138688803,0.345315836369991,0.354191020829603,0.264181060483679,0.275106325512752,0.126791132614017,55.8099279518181
0.0345354350283742,0.359303616220132,0.485951982671395,0.645321724005044,0.510749940760434,0.543442610185593,0.965985707007349,45.4445772934168
0.152373490156606,0.938542872667313,0.541402117116377,0.506035279948264,0.61605786671862,0.51990137132816,0.519142073811963,39.3013796781467
0.735684952465817,0.637053431244567,0.82232303568162,0.263883384410292,0.76153852045536,0.364988166140392,0.720543076051399,51.2710663193301
0.00113658653572202,0.338591959327459,0.980519202537835,0.32794681424275,0.847988270921633,0.468051901552826,0.240479103522375,46.6771312614081
0.391203335253522,0.511271672323346,0.359113893704489,0.364973991410807,0.463566576596349,0.133029490709305,0.563438626937568,52.5432510983381
0.462494654115289,0.437167230295017,0.47374259470962,0.999595581321046,0.182502315379679,0.245200171135366,0.0829132066573948,50.8540035397414
0.388143981574103,0.681910623563454,0.679811829235405,0.4076193862129,0.453484851168469,0.713849450927228,0.296037166845053,41.5907278667904
0.402485141763464,0.908054968109354,0.450458529172465,0.257719866465777,0.668401625473052,0.678137994837016,0.355667408090085,39.6024592384454
0.178963584825397,0.179007322760299,0.420256685232744,0.00813705241307616,0.130127433920279,0.582333717728034,0.688433231087402,47.1352397065654
0.951658753678203,0.264343984425068,0.465020716655999,0.0280776352155954,0.619790805270895,0.0845820936374366,0.431445099180564,62.3357304990165
0.453728073276579,0.353524083737284,0.497866730205715,0.200169585412368,0.87283006682992,0.376253269379959,0.0480120843276381,52.2629767205728
0.326752408640459,0.0303432478103787,0.197528871940449,0.365660729119554,0.44314888282679,0.0205392874777317,0.200513413175941,60.4536458754854
0.965415323385969,0.0349287367425859,0.297015655785799,0.299590877257288,0.322940721642226,0.948507066583261,0.133639039471745,53.6398955081434
0.707481877179816,0.0910357921384275,0.0542281295638531,0.587704486912116,0.913519134279341,0.608782954979688,0.608569080475718,56.1423526767495
0.644542636582628,0.613556333817542,0.303131478838623,0.832646452588961,0.178612632444128,0.272925914265215,0.448356223292649,50.0510381479464
0.389828484971076,0.019703131634742,0.138196971733123,0.821422276087105,0.0609290746506304,0.762196747586131,0.773953023599461,49.8747763657325
0.698543639387935,0.424802445340902,0.466166113270447,0.878735275240615,0.380590317770839,0.503217703429982,0.311310584424064,50.5373623017615
0.544057864462957,0.0802446138113737,0.0721095553599298,0.796384804416448,0.243956582155079,0.429262136109173,0.676074180519208,54.6162488802858
0.226467178668827,0.507124812807888,0.668557457160205,0.514967050403357,0.605529203312472,0.514450303046033,0.2774620836135,45.1328133204925
0.484557755058631,0.535068187629804,0.330371927237138,0.416451247874647,0.330414087045938,0.865229927003384,0.988316052826121,44.5130939077382
0.793007169850171,0.742292825365439,0.84084922587499,0.144697353476658,0.10438388469629,0.413852265337482,0.283251447835937,46.4225463874895
0.00598762952722609,0.6396591772791,0.793405451579019,0.516560499556363,0.0091062078718096,0.550433025928214,0.120155268115923,39.1644477944269
0.187712445855141,0.621816464466974,0.122376360930502,0.419489804422483,0.939787627430633,0.799029072280973,0.934813923435286,42.1691600921597
0.681833623209968,0.858722650678828,0.187761621782556,0.197476907866076,0.635453692404553,0.872552770422772,0.03052749321796,40.6157244483148
0.370104123605415,0.952377575216815,0.953608233714476,0.39723037998192,0.99949732166715,0.969090531347319,0.306919244816527,37.0334665516817
0.361625570105389,0.622361741028726,0.225051008863375,0.109894375549629,0.372409463394433,0.924623470753431,0.282871128292754,40.5546364865117
0.868794898502529,0.74940372328274,0.888220814522356,0.0663431193679571,0.923740115249529,0.0888018335681409,0.949847887502983,55.8870340833438
0.904154665768147,0.114832899533212,0.948273722315207,0.532447923673317,0.0715812393464148,0.580218949122354,0.940116206882522,55.1519256778727
0.617424565600231,0.390691196778789,0.489054864272475,0.11671956256032,0.919681635685265,0.973612343659624,0.833855332108214,48.3944299186763
0.134031634544954,0.917752818670124,0.88446086528711,0.190925975097343,0.245278055546805,0.0670228062663227,0.569266586331651,45.5486274737056
0.782193280523643,0.441950281849131,0.385317036649212,0.992996311280876,0.508263527648523,0.818550097057596,0.827403098344803,48.8705038904276
0.429198819911107,0.0663809534162283,0.0445676187518984,0.873174548847601,0.486534798750654,0.604406662750989,0.275435933377594,51.503055057903
0.927273974986747,0.955569031881168,0.834630843019113,0.0775994984433055,0.889163176296279,0.0307135814800858,0.320183775620535,53.6455577576125
0.773243224713951,0.943587027490139,0.724098424427211,0.950247011845931,0.979362145066261,0.270980411441997,0.653590406058356,49.1318375142702
0.259681246709079,0.681307408027351,0.40527880191803,0.120865481207147,0.281934726517648,0.55720033403486,0.0201944981236011,41.2940040714233
0.321224673418328,0.0550345394294709,0.936465366045013,0.77397901378572,0.236340425908566,0.365712821483612,0.42190954182297,52.7739393915853
0.0601951573044062,0.719615645240992,0.183603435289115,0.729972169036046,0.795433450257406,0.379480167059228,0.958848705980927,44.3786096063072
0.0434564538300037,0.327977450098842,0.29520766902715,0.853547468781471,0.333429683465511,0.238485366804525,0.543614555848762,49.2919797753496
0.0550538182724267,0.747301062801853,0.263963273260742,0.692894934210926,0.649079780559987,0.931040120543912,0.610391348600388,37.647240621458
0.625542796915397,0.940770487533882,0.885047826915979,0.187382828909904,0.270893896464258,0.0756213662680238,0.83568365755491,49.1756448290476
0.964470288716257,0.21801865613088,0.0519774705171585,0.486596450675279,0.112820786423981,0.163881424348801,0.911092811264098,59.3690396967556
0.827302868943661,0.742253028089181,0.977322950726375,0.737348169088364,0.356927178800106,0.914511647773907,0.936899560038,43.8349996079586
0.31502823648043,0.877651132876053,0.0157975491601974,0.857192009687424,0.86785237910226,0.193697358481586,0.691651803441346,47.5443464076909
0.213025450939313,0.455315497936681,0.751543504884467,0.930471084546298,0.972442036028951,0.789328444516286,0.982768851099536,44.7083922008016
0.732496118871495,0.0247335089370608,0.982683683279902,0.139101641485468,0.20667517837137,0.193596451776102,0.748444504570216,60.9790030555485
0.499241020530462,0.268934336258098,0.759493826655671,0.762444001855329,0.376500140875578,0.533992810640484,0.647867339663208,50.5628333508487
0.729771971702576,0.779103997396305,0.606066103791818,0.714220004621893,0.328208713326603,0.914802786661312,0.33880365290679,41.8194536241323
0.0803360443096608,0.713626618264243,0.810843012528494,0.641145413042977,0.847508878912777,0.55901955999434,0.815783807775006,42.1839416020434
0.43553048488684,0.988082302967086,0.301715767942369,0.391239162068814,0.800850009312853,0.574439255753532,0.188015685649589,40.1602185165008
0.236580453347415,0.0170268702786416,0.158486598636955,0.0866839953232557,0.916745312977582,0.219424388138577,0.697003432083875,57.7988960549061
0.791567798471078,0.316584119573236,0.493723119609058,0.204484630608931,0.829263588413596,0.00276646576821804,0.371858182363212,63.8386590079309
0.258684316882864,0.254097234690562,0.962276112753898,0.186239000642672,0.722395575372502,0.817939996020868,0.341651333030313,45.8678733744239
0.985983831807971,0.459147955756634,0.43988809757866,0.688011073274538,0.194233364891261,0.507165622431785,0.739575948566198,50.8717408389233
0.756873743608594,0.533752648858353,0.826569888507947,0.313913539750502,0.75277467793785,0.559345751535147,0.813313327496871,50.2795297086348
0.979778247186914,0.643822896061465,0.535153598990291,0.177084819413722,0.729816497769207,0.0590835658367723,0.260328893084079,57.3638457003249
0.218947839224711,0.922606430016458,0.474309249315411,0.68922096118331,0.766027038916945,0.904757693177089,0.943131551379338,37.4962274314414
0.948707183124498,0.296175239607692,0.781981426756829,0.945482963928953,0.458179760957137,0.743756069568917,0.304535610135645,51.277248012602
0.149457946186885,0.812226152513176,0.594766687136143,0.814638020470738,0.655113958753645,0.602489258162677,0.667166446568444,40.1992080885293
0.600356970680878,0.693782932590693,0.650518292328343,0.19464903883636,0.225495992461219,0.990618834272027,0.265077824704349,41.5896243447794
0.946430751821026,0.190925805829465,0.827616160036996,0.0974071589298546,0.931836076779291,0.428621848812327,0.438322040950879,58.285216522852
0.688353356905282,0.440162553219125,0.636062433710322,0.357364150695503,0.00278999633155763,0.287677438696846,0.916517600417137,52.2845317261036
0.505533723160625,0.859789418522269,0.874055929016322,0.678444795077667,0.83131201704964,0.428392692701891,0.905060911318287,45.5062642771216
0.372936244821176,0.817066866206005,0.0287446966394782,0.497473945375532,0.460710690356791,0.540617481572554,0.816301306243986,42.0205360052804
0.335805038455874,0.312560574617237,0.729745496297255,0.76705488585867,0.670914371032268,0.789746277267113,0.676590373273939,46.4727434634057
0.0482513525057584,0.987520481459796,0.477000798331574,0.00864386325702071,0.194200396072119,0.577444439055398,0.485699985176325,35.9527066967859
0.618947539012879,0.391918840585276,0.655759162735194,0.0389893718529493,0.193822458619252,0.20483035617508,0.488855429459363,54.2653878611659
0.961447291774675,0.116019512759522,0.318711476400495,0.935847449349239,0.504753056215122,0.601659061852843,0.155979788396508,55.4922604638007
0.65496050962247,0.0176133078057319,0.415704142535105,0.0948177401442081,0.023957610828802,0.549458942143247,0.093441205099225,54.1187396488508
0.510291991522536,0.337782540358603,0.737198166083544,0.267661116784438,0.590138955507427,0.316026255721226,0.272296885726973,53.3173894234985
0.150098210666329,0.825459560379386,0.301311376038939,0.738027356564999,0.0660275246482342,0.174315574578941,0.483735236339271,43.9316359164498
0.870447880355641,0.787637693807483,0.168340531410649,0.314182676840574,0.774835928808898,0.55283282045275,0.521107378648594,46.4514523163717
0.514441677834839,0.37562736379914,0.227597998222336,0.22692585689947,0.842235253192484,0.657997631700709,0.0861906141508371,48.5327806822529
0.00864791357889771,0.690818652277812,0.210460451431572,0.177181163337082,0.583252375246957,0.298320724861696,0.593574171187356,44.4991920039306
0.0191947654820979,0.60785318701528,0.274927763501182,0.699675306677818,0.524536086944863,0.194015948334709,0.622425980633125,47.2626570763637
0.144511901540682,0.547584232874215,0.3099659900181,0.387467544991523,0.256691269110888,0.670976523775607,0.134086090605706,41.0410758309757
0.305031754774973,0.857924789655954,0.437062525423244,0.876582720782608,0.994631125126034,0.981566564645618,0.429382008966058,37.9614901765338
0.825656862696633,0.356733903754503,0.337799205444753,0.943833686877042,0.599421839462593,0.754730724729598,0.11719257873483,49.9025854424136
0.502344642300159,0.305460980627686,0.884466047631577,0.42799732950516,0.942217935575172,0.151305432897061,0.397591614862904,58.3963716152961
0.803572625853121,0.603466904023662,0.256238884525374,0.745080696884543,0.338832929730415,0.222405492095277,0.161390005145222,52.5121316072976
0.060639982111752,0.326557204825804,0.678809084231034,0.444124297238886,0.815333644859493,0.0126409761141986,0.302131605567411,56.3067257643803
0.927955136401579,0.603610685793683,0.918565406696871,0.886148670921102,0.423861839110032,0.53480970300734,0.424477629363537,48.4969540832112
0.808178551029414,0.248736310750246,0.95305498316884,0.486094797728583,0.740810940042138,0.056310843443498,0.792838537599891,63.2962703447351
0.0788133398164064,0.739153828239068,0.999011602951214,0.490095428423956,0.552796308882535,0.920687558595091,0.23901429399848,37.1430279191797
0.600928281666711,0.0150740412063897,0.525852508377284,0.27425258141011,0.643301377305761,0.603993754601106,0.841364986496046,55.6412140972291
0.714779880596325,0.620612496742979,0.971337577560917,0.18284202227369,0.596569973509759,0.126915953587741,0.00961833726614714,54.853332796417
0.513845653273165,0.862184265162796,0.0583157204091549,0.40365597861819,0.61480478127487,0.139634837163612,0.38030630396679,49.4927621208426
0.720116504933685,0.486785697750747,0.346303743077442,0.327484525740147,0.90403308509849,0.0497669575270265,0.71562522277236,60.1701933574442
0.749946269905195,0.487901404732838,0.477428072597831,0.586705400841311,0.573503659572452,0.0578762607183307,0.0576727527659386,58.4814900536638
0.0956405238248408,0.0846043981146067,0.278701808070764,0.549772118683904,0.173423147993162,0.000885634683072567,0.510984688531607,56.7066444096493
0.397825865074992,0.398648820118979,0.330548806348816,0.387131905416027,0.0362177882343531,0.224438092205673,0.389935513958335,50.5133257087111
0.294465403072536,0.734986597904935,0.67787521192804,0.874534575035796,0.909372427035123,0.882427636766806,0.986899967072532,40.9413965194322
0.617253665579483,0.94737557740882,0.851231668144464,0.583366939565167,0.182782916352153,0.708923733793199,0.834340806817636,40.2201175407742
0.974274127278477,0.500855314079672,0.538719929521903,0.675450318027288,0.966816124040633,0.360652952920645,0.158029343700036,54.4827867956541
0.618212037952617,0.0358606290537864,0.228405776200816,0.21634112088941,0.172018515877426,0.967637065099552,0.836663941387087,52.2637553657566
0.521369193447754,0.61193953990005,0.750487793236971,0.978409054456279,0.240736694773659,0.887289443053305,0.572459780378267,42.8719388445824
0.902503795921803,0.110682334750891,0.443009288981557,0.340615691849962,0.71721804048866,0.414781443309039,0.920710648410022,59.2244848082569
0.637454432668164,0.158225152874365,0.226997761521488,0.243442938663065,0.312173072947189,0.24385592341423,0.725899679353461,57.7317159655844
0.864301132969558,0.157054371433333,0.486792118288577,0.223050232045352,0.872394399018958,0.819344079587609,0.789717721752822,54.2565070794878
0.251117740990594,0.2685441756621,0.847448725253344,0.945639149751514,0.1942778902594,0.912460213527083,0.732242457801476,44.747186592423
0.21506908070296,0.283825336256996,0.991303128888831,0.717807056382298,0.140699787996709,0.788101530401036,0.483591223368421,44.2719078581815
0.609476044774055,0.796219746815041,0.243028021417558,0.911765518132597,0.751297604292631,0.817460966994986,0.856333183124661,43.009423255528
0.383444635430351,0.454011352267116,0.990401147399098,0.735422376776114,0.758205748163164,0.291841227794066,0.988341166172177,51.7365789702991
0.755271044559777,0.46620278339833,0.100777218816802,0.669855641201138,0.0855455165728927,0.173201620113105,0.0455392212606966,54.1875517270928
0.379736242815852,0.580085569759831,0.259078537113965,0.950755725614727,0.231336724478751,0.287974576698616,0.292125028790906,47.5642549851766
0.794972063507885,0.331882870290428,0.463180691469461,0.941980839474127,0.866054245037958,0.26154666650109,0.475947797298431,58.2348739414072
0.905691135907546,0.756598578765988,0.371704824734479,0.802957579260692,0.632959839189425,0.601092024939135,0.23011816223152,45.6254900477474
0.984026173362508,0.114133440190926,0.96766001242213,0.0408195981290191,0.226126391207799,0.685625198995695,0.232457465259358,54.1047186596108
0.587947973515838,0.936130024958402,0.209209259599447,0.918636002810672,0.179511066991836,0.843238061759621,0.452903814380988,38.7483084672897
0.00946405157446861,0.153701404342428,0.176281485473737,0.0689024990424514,0.194656864507124,0.775998319732025,0.599787198239937,44.3455655543374
0.320792069192976,0.537905182922259,0.472958670230582,0.602207191521302,0.735285378759727,0.772639038739726,0.526133357081562,43.4003981281489
0.559456733288243,0.165717076743022,0.151317270239815,0.289367809193209,0.708841847721487,0.665124344173819,0.398259801324457,51.9922531734021
